pabend,bu3ebu1bo1d
pâbend,bu3ebu1bo1d
paberca,bu3ebu1rxu1e
pâbercâ,bu3ebu1rxu1e
paberikab,bu3ebu1rkebu1
pâberikâb,bu3ebu1rkebu1
pabeste,bu3ebu1sbo2h||
pâbeste,bu3ebu1sbo2h
pabirehne,bu3ebu1rhbo1h||
pâbirehne,bu3ebu1rhbo1h
pa,bu3e
pâ,bu3e
pabuc,bu3ebu1wxu1
pabuç,bu3ebu3wso3
pabuç,bu3ebu3wxu3
pabuccu,bu3ebu1wxu3xu1y
pabuçlar,bu3ebu1wxu3lr
pabucu,bu3ebu1wxu1y
pabucunu,bu3ebu1wxu1bo1y
pabusi,bu3ebu1wsy
pâbûsî,bu3ebu1wsy
paça,bu3exu3e
paça,bu3exu3h
paça,bu3exu3h||
paçacı,bu3exu3exu1y
paçalı,bu3exu3ely
pacame,bu3exu1emh||
pâcâme,bu3exu1emh
paçavra,bu3exu3ewre
pâçavra,bu3exu3ewre
paçavra,bu3xu1ewrh
paçavra,bu3xu1ewrh||
paçavra,bu3xu3ewrh
paçavra,bu3xu3ewrh||
paçavracı,bu3exu3ewrexu1y
paçavradır,bu3exu3ewredr
paçavralar,bu3exu3ewrelr
paçavraları,bu3exu3ewrelry
paçavraya,bu3exu3ewreyh
paçe,bu3exu3h||
pâçe,bu3exu3h
padavra,bu3dewrh
padavra,bu3dewrh||
padişaha,bu3edso3ehh
pâdişâha,bu3edso3ehh
padişahane,bu3edso3ehebo1h||
pâdişâhâne,bu3edso3ehebo1h
padi̇şah,bu3edso3eh||
padişah,bu3edso3eh
padişah,bu3edso3eh||
pâdişah,bu3edso3eh
pâdişâh,bu3edso3eh
pâdişâh-i âlî,bu3o4edu4so3o4ehu4 ao4elu4bu2
pâdişâh-ı âlî,bu3o4edu4so3o4ehu4 ao4elu4bu2
padi̇şah-i ali̇,bu3o4edu4so3o4ehu4 ao4elu4y
padişah-ı ali,bu3o4edu4so3o4ehu4 ao4elu4y
padişah-ı,bu3edso3ehu4
padişahî,bu3edso3ehy
padişahı,bu3edso3ehy
pâdişahı,bu3edso3ehy
padişahîden,bu3edso3ehydbo1
padişahıdır,bu3edso3ehydr
padişahımız,bu3edso3ehmro1
pâdişâhımız efendimiz,bu3edso3ehmro1efo1bo1dbu2mro1
padişahımız efendimiz,bu3edso3ehmro1efo1bo1dymro1
padişahımızın,bu3edso3ehmro1ko3
pâdişahımızın,bu3edso3ehmro1ko3
padişahına,bu3edso3ehbo1h
padişahın,bu3edso3ehko3
pâdişahın,bu3edso3ehko3
padişahından,bu3edso3ehbo1dbo1
pâdişahından,bu3edso3ehbo1dbo1
padişahını,bu3edso3ehbo1y
padişahının,bu3edso3ehbo1ko3
pâdişahının,bu3edso3ehbo1ko3
padişahla,bu3edso3ehlh
padişahlara,bu3edso3ehlrh
padişahlar,bu3edso3ehlr
padişahlardan,bu3edso3ehlrdbo1
padişahları,bu3edso3ehlry
padişahlarına,bu3edso3ehlrybo1h
padişahların,bu3edso3ehlrko3
padişahlarından,bu3edso3ehlrbo1dbo1
padişahlarını,bu3edso3ehlrybo1y
padişahlarının,bu3edso3ehlrybo1ko3
padişahlığına,bu3edso3ehlao1bo1h
padişahlık,bu3edso3ehlfo2
pâdişâhlık,bu3edso3ehlfo2
padişahlık etmek,bu3edso3ehlfo2 e
pâdişâhlık etmek,bu3edso3ehlfo2 e
padişahtan,bu3edso3ehdbo1
padşah,bu3edso3eh||
