e,bo5h
e,bo5h||
e,e
e,h
e,h||
eacib,eaexu1bu1
eamm,eam
eamm,eo4ao4emo8o0
eamm,eo5amo8
eammın,eo5amo8ko3
east,eysbo2
eazz,earo1
eazım,eaeto1m
eazım,eo5aeto1m
eazım-i ricalden biri,eaeto1m rxu1eldbo1 bu1ry
eazım-ı,eo5aeto1mu4
eb'ad,ebu1ad
eb'ad,ebu1aed
eb'ad-i selase,ebu1aedbo3lbo3h||
eb'ad-ı,eo5bu1aedu4
eb'addı,eo5bu1addy
eb'addır,eo5bu1addr
eb'âd,ebu1aed
eb'âd-i selase,ebu1aedbo3lbo3h
eb,ebu1
eb,eo5bu1
eb-il,eo5bu1y el
eba,ebu1e
eba,eo5bu1e
ebaanced,ebu1eabo1 xu1d
ebabil,ebu1ebu1yl
ebabil,eo4bu1o4ebu1۪ylo0
ebabil,eo5bu1ebu1yl
ebabi̇l,eo4bu1o4ebu1۪ylo0
ebad,ebu1ad
ebad,ebu1aed
ebalis,ebu1elbu2s
ebalis,ebu1elys
ebatil,ebu1etl
ebatîlinden,eo5bu1etylbo1dbo1
ebced'in,eo5bu1xu1dko3
ebced'le,eo5bu1xu1dlh
ebced,ebu1xu1d
ebced,eo4bu1o0xu1o4do0
ebced,eo5bu1xu1d
ebcedde,eo5bu1xu1ddh
ebcedhan,ebu1xu1dxo1webo1
ebcedhân,ebu1xu1dxo1webo1
ebcedi,eo4bu1o0xu1o4du4y
ebcedi,eo5bu1xu1dy
ebcediye,eo5bu1xu1dyh
ebcediyle,eo5bu1xu1dylh
ebcedi̇,eo4bu1o0xu1o4du4y
ebcedle,eo5bu1xu1dlh
ebcedleriyle,eo5bu1xu1dlrylh
ebcedli,eo5bu1xu1dly
ebcedî,eo4bu1o0xu1o4du4bu2
ebcedî,eo5bu1xu1dy
ebcedîsi,eo5bu1xu1dysy
ebcedîsine,eo5bu1xu1dysbo1h
ebcedîsinin,eo5bu1xu1dysbo1ko3
ebcedîsiyle,eo5bu1xu1dysylh
ebcedîyi,eo5bu1xu1dy||yy
ebdal,ebu1del
ebdal,eo5bu1del
ebdaliyeden,eo5bu1delyh||dbo1
ebdalların,eo5bu1dellrko3
ebdalı,eo5bu1dely
ebdan,ebu1debo1
ebdan,ebu1dlbo1
ebdâl,ebu1del
ebdâl,eo5bu1del
ebdân,ebu1debo1
ebe gümeci,ebu1h<>kwmxu1y
ebe gümeci,ebu1h||kwmxu1y
ebe'ancedin,ebu1eabo1||||xu1d
ebe,ebu1h
ebe,ebu1h||
ebe,eo5bu1h
ebe,eo5bu1h||
ebed,ebu1d
ebed,eo4bu1o4do0
ebed,eo5bu1d
ebed-müddet,eo5bu1d  mdo8bo2
ebed-ül,eo5bu1d el
ebed-ül-âbâd,eo5bu1d eleo6bu1ed
ebed-ül-âbâda,eo5bu1d eleo6bu1edh
ebedde,eo5bu1ddh
ebedden,eo5bu1ddbo1
ebede,eo5bu1dh
ebede-l-abad,ebu1delebu1ed
ebede-l-âbâd,ebu1delebu1ed
ebeden,ebu1de
ebeden,ebu1deo44
ebeden,eo5bu1do44e
ebedi ve ezeli,ebu1dy wero1ly
ebedi,ebu1dy
