Kaahire,fo2ehrh
Kaan,fo2eeo6bo1
Kaatçılar,fo2eeo6bo2xu3ylr
Kabadayı,fo2bu1e deyy
Kabadayı,fo2ebu1edeyy
Kaba,fo2bu1e
Kabakcı,fo2bu1efo2xu1y
Kabakçı,fo2bu1efo2xu1y
Kaban,fo2ebu1ebo1
Kabaoğlu,fo2bu1e ewao1ly
Kabataş,fo2bu1eteso3
Kabibay,fo2ebu1ybu1ey
Kabil,fo2ebu1l
Kacar,fo2exu1er
Kaçar,fo2exu3er
Kacır,fo2exu1yr
Kaçmaz,fo2exu3mero1
Kadagan,fo2edeao1ebo1
Kadam,fo2dem
Kadem,fo2dm
Kader,fo2dr
Kadife,fo2dyfo1h
Kadime,fo2dymh
Kadim,fo2dym
Kadim,fo2edm
Kadınana,fo2edybo1ebo1h
Kadıncık,fo2edybo1xu1fo2
Kadın,fo2edybo1
Kadınhan,fo2edbu2bo1 xo1ebo1
Kadıoğlu,fo2ezo1y ewao1ly
Kadirbeyoğlu,fo2dyr bu1ko7 ewao1ly
Kadire,fo2dyrh
Kadire,fo2edrh
Kadir,fo2dyr
Kadir,fo2edr
Kadirli,fo2dbu2rly
kadî-ül-hâcât,fo2ezo1yo5 elxexu1ebo2
Kadızade,fo2ezo1yro1edh
Kadoğlu,fo2d ewao1ly
Kadrettin,fo2dr eldybo1
Kadri,fo2dry
Kadrihan,fo2dryxo1ebo1
Kadriye,fo2dryh
Kafar,fo2efo1er
Kafdağı,fo2efo1 teao1y
Kafkas,fo2efo1fo2es
Kafkas,fo2fo1fo2es
Kafkasya,fo2fo1fo2esbu2h
Kafkasyalı,fo2fo1fo2esbu2h||ly
Kaflı,fo2fo1ly
Kaftan,fo2fo1bo2ebo1
Kağan,fo2eao1ebo1
Kağızman,fo2eao1bu2ro1mebo1
kahhar,fo2ho8er
Kahire,fo2ehrh
Kahir,fo2ehr
Kahraman,fo2hrmebo1
Kâhta,kexo1bo2h
Kahveci,fo2hwh xu1y
Kahya,khye
Kahyaoğlu,khye ewao1ly
Kaim,fo2ebo5m
Kakınç,fo2efo2ybo1xu3
Kakmacı,kekmh xu1y
Kalabalık,fo2lebu1h lefo2
Kalaç,fo2elexu3
Kalafat,fo2elefo1ebo2
Kala,fo2ele
Kalagay,fo2eleao1ey
Kalav,fo2elew
Kalaycı,fo2eleyxu1y
Kalaycıoğlu,fo2eleyxu1y ewao1ly
Kaldırımcı,fo2eldyrmxu1y
Kaldırım,fo2eldyrm
Kalecik,fo2lah||xu1k
Kale,fo2lah
Kaleli,fo2lah ly
Kalemcioğlu,fo2lmxu1y ewao1ly
Kalemli,fo2lmly
Kalender,fo2lbo1dr
Kalfagil,fo2elfo1h ko7yl
KâL,fo2o4elo0
Kalgay,fo2elao1ey
Kalıpsızoğlu,fo2elybu3sro1ewao1ly
Kalkancı,fo2elfo2ebo1xu1y
Kalkandelen,fo2elfo2ebo1dlbo1
Kalkan,fo2elfo2ebo1
Kalkavan,fo2elfo2ewebo1
Kalmık,fo2elmyfo2
Kalmuk,fo2elmwfo2
Kalsın,fo2elsybo1
Kaltakkıran,fo2eltefo2fo2yrebo1
Kamacı,fo2emexu1y
Kamalak,fo2emh lefo2
Kamalak,kemh lefo2
Kamanbay,fo2emebo1bu1ey
Kaman,fo2emebo1
Kamar,fo2emer
Kambay,fo2embu1ey
Kamber,fo2bo1bu1r
Kamçıl,fo2emxu3yl
Kamer,fo2mr
Kamertab,fo2mrbo2ebu1
Kamet,fo2embo2
Kam,fo2em
Kamhi,kemhy
Kâmile,kemlh
Kâmil,keml
Kam,kem
Kâmran,kemrebo1
Kamu,fo2emw
Kamu,fo2emwao1
Kamuran,kemrebo1
Kâmuran,kemwrebo1
Kanağan,fo2ebo1eao1ebo1
Kanak,fo2ebo1efo2
Kanat,fo2ebo1d
Kanat,fo2ebo1ebo2
Kanbay,fo2ebo1bu1ey
Kanber,fo2bo1bu1r
Kanbolat,fo2ebo1bu1wled
Kandemir,fo2ebo1dmyr
Kandıra,fo2bo1dbu2rh
Kaner,fo2ebo1r
Kangal,fo2ebo1ao1el
Kani,fo2ebo1a
Kâni,fo2ebo1y
Kâni,kebo1y
Kanık,fo2ebo1yfo2
Kanıkor,fo2ebo1yfo2wr
Kanıt,fo2ebo1bo2
Kaniye,kebo1yh
Kanko,fo2ebo1ao1w
Kanpolat,fo2ebo1bu3wled
Kanpulat,fo2ebo1bu3wled
Kanpulat,fo2ebo1 bu3wled
Kansu,fo2ebo1zw
Kansun,fo2ebo1zwbo1
Kantarel,fo2bo1ter eo5l
Kanturalı,fo2ebo1twrely
Kantürk,fo2ebo1 bo2rk
Kanun,fo2ebo1wbo1
Kanver,fo2ebo1wr
Kapagan,fo2ebu3eao1ebo1
Kapancı,fo2ebu3ebo1xu1y
Kapani,fo2ebu3ebo1y
Kapar,fo2ebu3er
Kapçak,fo2ebu3xu3efo2
Kapıcı,fo2ebu3wxu1y
Kapısız,fo2ebu3wsro1
Kapkın,fo2ebu3fo2ybo1
Kaplan,fo2bu3lebo1
Kaplan,fo2ebu3lebo1
Kaptan,fo2bu3bo2ebo1
Kaptan,fo2bu3wdebo1
Kaptan,fo2ebu3bo2ebo1
Kapusuz,fo2ebu3wsro1
Karaa,fo2rh h
Karaağaç,fo2rh eo6ao1exu3
Karaahmetoğlu,fo2rh exmd ewao1ly
Karaali,fo2rh aly
Karaalp,fo2rh eo6lbu3
Karaaslan,fo2rh eo6slebo1
Karaatlı,fo2rh eo6bo2ly
Karabacak,fo2rh bu1exu1efo2
Karabaş,fo2rh bu1eso3
Karabatak,fo2rh bu1ebo2efo2
Karabay,fo2rh bu1ey
Karabayır,fo2rh bu1eyr
Karabekir,fo2rh bu1kr
Karabekmez,fo2rh bu1kmro1
Karabet,fo2rebu1bo2
Karabey,fo2rh bu1ko7
Karabina,fo2rh bu1bo1e
Karaboğa,fo2rh bu1wao1h
Karabörü,fo2rh bu1wrw
Karabudak,fo2rh bu1wdefo2
Karabudun,fo2rh bu1wdwbo1
Karabuğday,fo2rh bu1wao1dey
Karabuğra,fo2rh bu1wao1re
Karabükey,fo2rh bu1wky
Karabulut,fo2rh bu1wlwbo2
Karabulut,fo2rh bu1wlwt
Karaburun,fo2rh||bu1rwbo1
Karacabey,fo2rh||xu1h||bu1k
Karacabey,fo2rh xu1h bu1ko7
Karaca,fo2rh xu1h
Karacagil,fo2rh xu1h ko7yl
Karacakurt,fo2rh xu1h fo2wrbo2
Karaçam,fo2rh xu3em
Karacan,fo2rh xu1ebo1
Karaçar,fo2rh xu3er
Karacaşehir,fo2rh xu1h so3hr
Karacasu,fo2rh||xu1h||sw
Karaçay,fo2rh xu3ey
Karaçelik,fo2rh xu3lyk
Karacı,fo2rh xu1y
Karaçorlu,fo2rh xu3wrlw
Karadag,fo2rh deao1
Karadağ,fo2rh deao1
Karadag,fo2rh teao1
Karadağ,fo2rh teao1
Karademir,fo2rh dmyr
Karadeniz,fo2rh dko3ro1
Karadenizli,fo2eredko3bu2ro1ly
Karadere,fo2rh drh
Karadoğan,fo2rh twao1ebo1
Karaduman,fo2rh dwmebo1
Karadut,fo2rh twbo2
Karaer,fo2rh eo5r
Karaerkek,fo2rh eo5rkk
Karaevli,fo2rh eo5wly
Karafakıoğlu,fo2rh fo1efo2y ewao1ly
Kara,fo2rh
Karagöz,fo2ereko7wro1
