â,آ
â,آ
yâ,یا
yâ,یا
âyâ,آیا
âyâ,آیا
âyât,آیات
âyât,آیات
eyâlât,ایالات
eyyâm,ایام
âb,آب
âb,آب
âbî,آبی
âbî,آبی
yâb,یاب
yâb,یاب
ab,اب
eb,اب
eb,اب
ebî,ابی
ebî,ابی
aba,ابا
eba,ابا
iba,ابا
âbâ',آباء
âbâ',آباء
ibâ',اباء
ebâbil,ابابيل
ebâbil,ابابيل
ibâte,اباته
ibâhî,اباحی
ibâhat,اباحت
âbâd,آباد
âbâd,آباد
âbâd,آباد
âbâd,آباد
âbâdî,آبادی
âbâdî,آبادی
abad,اباد
âbâdân,آبادان
âbâdân,آبادان
âbâdânî,آبادانی
âbâdânî,آبادانی
abadan,ابادان
âbâr,آبار
âbâr,آبار
ebâtil,اباطل
ebâtil,اباطل
ebe'ancedin,اباعن‌‌جد
abaka,آباقه
âbâl,آبال
âbâl,آبال
ebalis,اباليس
abamak,آبامق
âbân,آبان
âbân,آبان
abandırmak,آبانديرمق
abanlamak,آبانلامق
abanmak,آبانمق
abanmak,ابانمق
abanoz,آبانوز
âbânî,آبانى
ibtidâ,ابتدا
iptida,ابتدا
ibtidâr,ابتدار
iptidar,ابتدار
ibtidâ'î,ابتدائی
iptisam,ابتسام
ibtika',ابتقاع
ibtika,ابتكاء
ibtilâ,ابتلا
iptila,ابتلا
ibtinâ,ابتنا
ibtinâ'en,ابتناء
ibtihâc,ابتهاج
iptihaç,ابتهاج
âbcâme,آبجامه
âbcâme,آبجامه
ebced,ابجد
ebced,ابجد
ebced,ابجد
ebcedhân,ابجدخوان
ebcedhân,ابجدخوان
âbçîn,آبچين
âbçîn,آبچين
ebhâs,ابحاث
ebhâs,ابحاث
ebhar,ابحار
ebhâr,ابحار
ebhâr,ابحار
ebhur,ابحر
âbıhayat,آب حيات
âbıhayat,آب حيات
ebhire,ابخرة
âbhord,آبخورد
âbhord,آبخورد
âbhîz,آبخيز
âbhîz,آبخيز
ebed,ابد
ebed,ابد
ebed,ابد
ebed,ابد
ebedî,ابدی
ebedî,ابدی
ebeden,ابدا
ebeden,ابدا
ebeden,ابدا
ebediyyen,ابدیا
