aban,F,eo6bu1ebo1
abart,F,
ac,T,!MULTIPLE VALUES
acı,F,!MULTIPLE VALUES
acık,F,eo6xu1yfo2
acındır,F,eo6xu1ybo1dyr
ada,F,!MULTIPLE VALUES
added,T,
addet,F,adeybo2
adımla,F,eo6dymle
afalla,F,eo6fo1elle
affed,T,
affet,F,
affol,F,
afsunla,F,
agula,F,
ahded,T,
ahdet,F,ahdebo2
ahla,F,
ak,F,!MULTIPLE VALUES
akla,F,
aksa,F,!MULTIPLE VALUES
aksat,F,eo6fo2sebo2
aksed,T,
akset,F,
aksır,F,eo6fo2syr
aktar,F,!MULTIPLE VALUES
akıt,F,eo6fo2ybo2
al,F,!MULTIPLE VALUES
alala,F,
alazla,F,
aldan,F,eo6ldebo1
aldat,F,eo6ldebo2
aldır,F,eo6ldyr
algıla,F,
alkışla,F,eo6lfo2yso3le
alla,F,
alçal,F,eo6lxu3el
alçalt,F,
alıkon,F,
alıkoy,F,
alın,F,!MULTIPLE VALUES
alış,F,!MULTIPLE VALUES
amaçla,F,
an,F,!MULTIPLE VALUES
anla,F,eo6lo5o3le
anlat,F,eo6lo5o3lebo2
anlaş,F,eo6lo5o3leso3
ansı,F,
antlaş,F,
anımsa,F,
anır,F,eo6lo5o3yr
apar,F,eo6bu3er
apış,F,!MULTIPLE VALUES
ara,F,!MULTIPLE VALUES
arakla,F,
arala,F,eo6rele
aran,F,eo6rebo1
araştır,F,eo6reso3dyr
ardıl,F,
art,F,!MULTIPLE VALUES
artakal,F,
arzed,T,
arzet,F,arzo1 eybo2
arzula,F,eo6rro1wle
arın,F,eo6rybo1
arıt,F,eo6rybo2
as,F,!MULTIPLE VALUES
aslol,F,
asıl,F,!MULTIPLE VALUES
at,F,!MULTIPLE VALUES
ata,F,!MULTIPLE VALUES
ateşle,F,eo6bo2so3l
atfed,T,
atfet,F,atfo1 eybo2
atla,F,eo6bo2le
atlat,F,
atıl,F,!MULTIPLE VALUES
atış,F,!MULTIPLE VALUES
atıştır,F,eo6bo2yso3dyr
avla,F,eo6wle
avun,F,eo6wwbo1
avut,F,eo6wwbo1
avuçla,F,eo6wwxu1le
ay,F,!MULTIPLE VALUES
ayarla,F,
ayart,F,eo6yerbo2
aydınlat,F,eo6ydybo1lebo2
ayrıl,F,eo6yryl
ayrımsa,F,
ayrış,F,
ayıkla,F,eo6yfo2le
ayıl,F,eo6yyl
ayılt,F,eo6yylbo2
ayıpla,F,aybu1le
ayır,F,eo6yyr
ayırded,T,
ayırdet,F,
ayırıver,F,
az,F,!MULTIPLE VALUES
azal,F,eo6ro1el
azarla,F,eo6ro1erle
azgınlaş,F,
azlolun,F,
azmed,T,
azmet,F,
azımsa,F,eo6ro1mse
azıt,F,eo6ro1ybo2
aç,F,!MULTIPLE VALUES
açıkla,F,eo6xu1yfo2le
açımla,F,
açın,F,
ağ,F,!MULTIPLE VALUES
ağar,F,eo6ao1er
ağla,F,eo6ao1le
ağna,F,eao1bo1y
ağrı,F,!MULTIPLE VALUES
ağın,F,
ağır,F,!MULTIPLE VALUES
ağırla,F,eo6ao1rle
ağırsa,F,
aş,F,eo6so3
aşağıla,F,eo6so3eao1yle
aşer,F,aso3r
aşıla,F,eo6so3yle
aşın,F,eo6so3ybo1
bahsed,T,
bahset,F,
bahşe^t,F,
bak,F,!MULTIPLE VALUES
bakakal,F,
bakın,F,
balkı,F,
ban,F,bu1ebo1
bandır,F,
bangırda,F,
barın,F,bu1erybo1
barış,F,bu1eryso3
bas,F,bu1ez
bat,F,bu1ebo2
bay,F,
bayatla,F,bu1eyebo2le
bayıl,F,bu1eyyl
bayındırlaş,F,
bağda,F,
bağdaş,F,bu1eao1deso3
bağla,F,
bağlan,F,bu1eao1lebo1
bağlaş,F,
bağrı,T,
bağır,F,bu1eao1r
bağışla,F,bu1eao1yso3le
başar,F,bu1eso3er
başed,T,
başet,F,
başgöster,F,
başkaldır,F,
başla,F,bu1eso3le
başvur,F,
becer,F,bu1xu1r
bekin,F,
bekit,F,
bekle,F,bu1klh||
beler,F,
belgele,F,
belir,F,bu1lyr
belirle,F,
belirt,F,
belle,F,bu1lh||
benilde,F,
benimse,F,bu1bo1msh||
benze,F,bu1lo5o3ro1h||
benzet,F,bu1lo5o3ro1h||bo2
benzeş,F,
berki,F,
bert,F,
besle,F,bu1slh||
betimle,F,
beyaned,T,
beyanet,F,
bez,F,!MULTIPLE VALUES
beze,F,!MULTIPLE VALUES
bezil,F,
beğen,F,bu1ko7bo1
bil,F,bu1yl
bildir,F,bu1yldyr
bile,F,!MULTIPLE VALUES
bileş,F,
bin,F,!MULTIPLE VALUES
birik,F,bu1ryk
birleş,F,bu1rlso3
bit,F,!MULTIPLE VALUES
bitiş,F,bu1ybo2yso3
biç,F,bu1yxu3
bocala,F,bu1wxu1ele
bodosla,F,
bohçala,F,bu1wao1xu3h||le
bokla,F,
bolal,F,bu1wlel
bolar,F,
bombala,F,
boya,F,bu1wye
boyala,F,bu1wyele
boyla,F,bu1wyle
boynuzla,F,
boz,F,bu1wro1
bozar,F,bu1wro1er
bozla,F,
bozuş,F,bu1wro1wso3
boğ,F,bu1wao1
boğasa,F,
boğazla,F,bu1wao1ero1le
boğumla,F,
boşa,F,bu1wso3e
boşal,F,bu1wso3el
boşan,F,bu1wso3ebo1
boşla,F,bu1wso3le
briketle,F,
buda,F,bu1wde
bul,F,bu1wl
bula,F,bu1wle
bulaş,F,bu1wleso3
bulgula,F,
bulun,F,bu1wlwbo1
bulundur,F,bu1wlwbo1dwr
bulutla,F,
buluş,F,bu1wlwso3
buna,F,!MULTIPLE VALUES
bunal,F,bu1wbo1el
bur,F,bu1wr
burgula,F,bu1wrao1wle
burk,F,
buruş,F,bu1wrwso3
buy,F,bu1wy
buyur,F,bu1wywr
buzağıla,F,
buğula,F,bu1wao1wle
böl,F,bu1wl
bölümle,F,
bölüş,F,bu1wlwso3
böğür,F,bu1wko7wr
bük,F,bu1wk
bükün,F,
bürü,F,bu1wrw
bütçele,F,
bütünle,F,bu1wbo2wbo1lh||
büyü,F,!MULTIPLE VALUES
büyükse,F,
büyüle,F,bu1wywlh||
büyült,F,
büz,F,!MULTIPLE VALUES
büzgüle,F,
büzüş,F,
büğe,F,
bık,F,bu1yfo2
bıngılda,F,
bırak,F,bu1refo2
bıçakla,F,bu1yxu3efo2le
camla,F,xu1emle
canlan,F,xu1ebo1lebo1
canlandır,F,xu1ebo1lebo1dyr
carla,F,
cavla,F,xu1ewle
cay,F,xu1ey
cayırda,F,xu1eyyr||de
cazırda,F,
celbet,F,
cereyaned,T,
cereyanet,F,
cevapla,F,
cilala,F,xu1lele
ciltle,F,
ciyakla,F,
copla,F,
coş,F,xu1wso3
cumbala,F,
cumbulda,F,xu1wmbu1wlde
cumburda,F,
cımbarla,F,
cımbızla,F,
cırla,F,xu1yrle
cırmala,F,
cırmıkla,F,
cırnakla,F,
cırtla,F,xu1yrbo2le
cırılda,F,xu1yrylde
cıvatala,F,
cıvı,F,
cıvılda,F,xu1ywylde
cıyakla,F,
cıyırda,F,xu1yyrde
cızla,F,xu1yro1le
cızırda,F,xu1yro1yrde
dadan,F,!MULTIPLE VALUES
dal,F,del
dala,F,!MULTIPLE VALUES
dalaş,F,teleso3
dalla,F,
damgala,F,
damla,F,!MULTIPLE VALUES
damıt,F,
dansed,T,
danset,F,
danış,F,!MULTIPLE VALUES
daral,F,!MULTIPLE VALUES
darbele,F,
darlaş,F,derleso3
darıl,F,!MULTIPLE VALUES
davran,F,dewrebo1
daya,F,deye
dayakla,F,deyefo2le
dayan,F,!MULTIPLE VALUES
dazla,F,
dağla,F,deao1le
dağıl,F,deao1yl
dağıt,F,!MULTIPLE VALUES
de,F,!MULTIPLE VALUES
debelen,F,dbu1h||lbo1
defed,T,
defet,F,dfo1a eybo2
defle,F,
defned,T,
defnet,F,dfo1bo1 eybo2
defnolun,F,
defol,F,
dehle,F,
del,F,dl
delir,F,dlyr
demetle,F,dmbo2lh||
demirle,F,
demle,F,
dene,F,!MULTIPLE VALUES
denetle,F,
deneyle,F,
dengele,F,
denkle,F,
denşir,F,
depola,F,
depren,F,
depreş,F,
der,F,dr
derecele,F,
deriş,F,
derle,F,
derpişed,T,
derpişet,F,
destekle,F,dsbo2klh||
destele,F,
devin,F,
devir,F,!MULTIPLE VALUES
devit,F,
devral,F,
devred,T,
devret,F,
devril,F,dwryl
devrol,F,
devşir,F,dwso3yr
değ,F,dko7
değerlendir,F,
değin,F,dko7ybo1
değir,F,
değiş,F,!MULTIPLE VALUES
değnekle,F,
deş,F,
deşele,F,
di,F,dy
didikle,F,dydyklh||
didin,F,dydybo1
didiş,F,dydyso3
dik,F,!MULTIPLE VALUES
dikel,F,
dikil,F,dykyl
dikizle,F,
dil,F,!MULTIPLE VALUES
dile,F,dylh||
dilen,F,dylbo1
dilimle,F,
din,F,!MULTIPLE VALUES
dinamitle,F,
dinel,F,
dingilde,F,
dinle,F,!MULTIPLE VALUES
dinlen,F,dyklbo1
diple,F,
dipçikle,F,
dire,F,
diren,F,dyrh||bo1
diret,F,
direş,F,
dirgenle,F,
diril,F,dyryl
dirilt,F,dyrylbo2
dirsekle,F,
diz,F,dyro1
dizginle,F,
dizile,F,
dizle,F,
dişe,F,
dişle,F,dyso3l
doku,F,!MULTIPLE VALUES
dokun,F,!MULTIPLE VALUES
dol,F,!MULTIPLE VALUES
dola,F,dwle
dolandır,F,dwlebo1dyr
dolaş,F,!MULTIPLE VALUES
doluk,F,
domal,F,
don,F,!MULTIPLE VALUES
dona,F,
donakal,F,
donat,F,!MULTIPLE VALUES
dorukla,F,
dosyala,F,
doy,F,!MULTIPLE VALUES
doyur,F,!MULTIPLE VALUES
doğ,F,!MULTIPLE VALUES
doğra,F,!MULTIPLE VALUES
doğrul,F,dwao1rwl
doğrula,F,dwao1rwle
doğur,F,!MULTIPLE VALUES
dumanla,F,dwmebo1le
dur,F,!MULTIPLE VALUES
durakla,F,!MULTIPLE VALUES
duraksa,F,
durala,F,
durul,F,!MULTIPLE VALUES
durula,F,dwrwle
duvakla,F,
duy,F,!MULTIPLE VALUES
duyul,F,dwywl
duyumsa,F,
duyur,F,dwywr
dök,F,dwk
dökün,F,
dölle,F,
dön,F,dwbo1
dönel,F,
dönen,F,dwbo1bo1
dönüş,F,!MULTIPLE VALUES
dörtle,F,
döv,F,
döğ,F,dwko7
döşe,F,dwso3h||
düdükle,F,
dür,F,dwr
dürt,F,dwrbo2
dürtükle,F,
dürümle,F,
düz,F,dwro1
düzel,F,dwro1h||l
düzelt,F,dwro1h||lbo2
düzenle,F,
düzle,F,dwro1lh||
düğ,F,
düğmele,F,dwko7mh||l
düğümle,F,dwko7wmlh||
düş,F,dwso3
düşle,F,
düşün,F,dwso3wbo1
dımbırdat,F,
dırlaş,F,
dışla,F,
ebele,F,
ebrula,F,
ed,T,
edil,F,eydl
edin,F,eydbo1
efsunla,F,
ek,F,ek
ekle,F,eklh||
eklemle,F,
eksil,F,eksyl
ekşi,F,!MULTIPLE VALUES
eldeed,T,
eldeet,F,
ele,F,elh||
elektrikle,F,
eleştir,F,
elkoy,F,
elle,F,eo5llh||
elver,F,eo5lwyr
em,F,eo5m
emayla,F,
emekle,F,emkl
empozeed,T,
empozeet,F,
emred,T,emrd
emret,F,
emreyle,F,
emzir,F,emro1yr
endazele,F,
endeksle,F,
ene,F,!MULTIPLE VALUES
engelle,F,
enikle,F,
ensele,F,elo5o3sh||l
epri,F,
er,F,!MULTIPLE VALUES
ergi,F,
erginle,F,
eri,F,ery
erin,F,
eriş,F,!MULTIPLE VALUES
ertele,F,eyrbo2h||lh||
es,F,es
esenle,F,
eser,F,ebo3r
esindir,F,
esinle,F,
esirge,F,eo5syrkh||
eski,F,!MULTIPLE VALUES
esne,F,esbo1h||
esri,F,
et,F,!MULTIPLE VALUES
etekle,F,ebo2klh||
eterle,F,
etiketle,F,
etki,F,
etkile,F,
ever,F,eo5wr
evir,F,eo5wyr
evlekle,F,
evlen,F,eo5wlh||bo1
evril,F,
evse,F,
eyerle,F,
eyle,F,eylh||
ez,F,ero1
ezberle,F,ero1bu1rlh||
eğ,F,
eğele,F,eko7h||l
eğerle,F,
eğil,F,
eğin,F,eko7ybo1
eğir,F,eko7r
eğit,F,
eğle,F,eko7lh||
eğlen,F,eko7lbo1
eğleş,F,
eğril,F,eko7rl
eğrit,F,
eş,F,!MULTIPLE VALUES
eşele,F,eo5so3h||lh||
eşin,F,eo5so3ybo1
eşitle,F,
eşle,F,
faksla,F,
farked,T,
farket,F,
farzed,T,
farzet,F,
farı,F,
faturala,F,
felfelle,F,
ferahla,F,
feshed,T,
feshet,F,fo1sxo1 eybo2
fethed,T,
fethet,F,
fidele,F,fo1ydh||l
fihristle,F,
filarizle,F,
filizle,F,fo1ylyro1lh||
fingirdeş,F,
firketele,F,
fiskele,F,fo1yskh||l
fitille,F,fo1bo2yllh||
fitle,F,fo1ybo2llh||
fitnele,F,
fiyatla,F,
fişle,F,
fişırdat,F,
flitle,F,
fondiple,F,
fosfatla,F,
fosla,F,
fosurda,F,
fotoğrafla,F,
frenle,F,
frezele,F,
fıkırda,F,fo1yfo2yrde
